Iter Teff logg FeH aFe Vrad Vrot Inst_R logR Dist Av log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
2223 5775.73056891 4.44990532446 0.00117353905872 0.00244249043419 81.7312207194 3.4902962517 34225.4170693 0.0798938258125 12.8123147499 0.880738267898 -4.9799796801 -44.0410431067 -52.9510831806 42.5403224765 25 -49.1662787289 4.05660936098 
2224 5764.87293587 4.4326826333 -0.00404438352007 0.00261607747324 81.7343581175 1.87202280205 31850.2731696 0.0985846004922 11.8262340906 1.01992199091 -4.97156494946 -44.060845734 -52.9486322033 42.5545458235 25 -49.1437650328 4.01458766942 
2225 5775.59085979 4.44533101582 0.000639599969038 0.00262882318515 81.7373618627 3.69653464119 34643.2112363 0.238001442209 17.1034574423 1.06672087808 -4.907341358 -44.0806483613 -52.9316090253 42.5687075554 25 -49.12137324 3.9730512598 
2226 5767.25328385 4.43720894791 -0.00294401834462 0.000556056947987 81.7298746527 3.43756691683 33887.466405 0.187348148375 15.5320935255 1.0503454339 -4.90205955161 -44.1004509886 -52.9171709616 42.5826994402 25 -49.0991568832 3.93166742622 
2227 5776.10769116 4.44798853644 0.00199371072486 0.00101274122733 81.7255023322 2.59059463849 32719.7843766 -0.00975105026229 10.3635259715 0.959649700513 -4.88297829894 -44.1202536159 -52.9247500355 42.5957853399 25 -49.0775857248 3.89048967767 
2228 5769.37868979 4.43331803837 0.00022168506941 0.00295931573592 81.7384661142 1.26759466066 31382.50073 0.0966154351443 12.3133178714 1.07295504585 -4.85389564942 -44.1400562432 -52.9204105015 42.6084368506 25 -49.0563792086 3.84997874117 
2229 5768.73655424 4.43297178006 -0.00197536234896 0.00120553945221 81.740916614 3.46015370229 34102.1234229 -0.06847412054 8.49789708372 0.947417743315 -4.84952247031 -44.1598588705 -52.9235885452 42.6204398529 25 -49.0356782991 3.80986002448 
2230 5777.12370216 4.45028967734 0.00239797324712 6.57343425578e-05 81.7267508496 3.08907105744 33570.8936967 -0.00590525305483 9.76488525533 1.05960845027 -4.83921846266 -44.1796614978 -52.9360416982 42.6315632224 25 -49.0156457406 3.77027169181 
2231 5774.23689894 4.44323476272 0.00178803250518 0.0014663892472 81.7290221643 1.39331141532 31528.1300227 0.109428421209 11.9771279686 1.0998573276 -4.83269847629 -44.1994641251 -52.9474402862 42.6419172672 25 -48.9962270569 3.73137263164 
2232 5776.42430241 4.45320250029 0.00247878466943 0.00208769006407 81.7333145011 3.11204170981 33562.6021828 0.105426297084 13.0701762795 0.921035281974 -4.81614577393 -44.2192667524 -52.9556776343 42.6516588715 25 -48.9773330865 3.69310927357 
2233 5770.86365462 4.44811569237 -0.0013445264853 0.000996383266519 81.7298070206 2.8204648914 32981.3484681 -0.00470145132988 10.5768738277 0.874155645458 -4.80284361103 -44.2390693797 -52.9605649593 42.66092868 25 -48.958879067 3.65539440705 
2234 5770.22035942 4.43875437822 -0.000878161498384 0.0025960853745 81.7426417043 1.69422537044 31687.0672418 0.00414044078726 9.84737212276 1.06304733766 -4.7900129693 -44.258872007 -52.9673027245 42.669714564 25 -48.9408800238 3.6181453976 
2235 5764.31066784 4.43655466297 -0.00234661293271 0.000663697742265 81.736365183 2.91930080867 33042.1039104 0.253033005599 18.2164256181 0.882340163893 -4.76515127901 -44.2786746343 -52.9682025029 42.6782047639 25 -48.9232149885 3.58137691765 
2236 5769.94840454 4.44538147423 -0.00109375676074 0.00100952982776 81.7289609889 2.9180488545 33040.8690073 -0.0630174068648 9.02672029684 0.833398157431 -4.73613774699 -44.2984772616 -52.9610395605 42.6866239249 25 -48.9057328985 3.54497147654 
2237 5768.93763981 4.4379966296 -0.0012066911904 0.00217917620108 81.7174891177 3.65148803624 34355.1916495 0.112526808329 13.4492809926 0.940291075849 -4.72307444281 -44.3182798889 -52.9598876581 42.6948256562 25 -48.8885315545 3.50878286561 
2238 5771.54312871 4.44498758875 0.00146883999695 0.000710724034364 81.7261403402 2.27953364769 32230.9268544 -0.0288854648524 10.0084073698 0.917414326782 -4.65605899946 -44.3380825161 -52.939110964 42.7033247035 25 -48.8712691284 3.47290665898 
2239 5772.300491 4.43662589821 0.000331769916521 0.00294518726645 81.7275794347 3.73546318666 34667.2226327 -0.125752612477 7.58733978598 0.874857181393 -4.64663858385 -44.3578851434 -52.9212458475 42.712023168 25 -48.8539963846 3.43701250494 
2240 5768.2453831 4.43902770804 -0.00345384137497 0.00261467959706 81.7200035105 2.9349234039 33222.1185525 0.0390084991248 11.3451315062 0.913740803838 -4.64014796533 -44.3776877707 -52.9330987847 42.7201802135 25 -48.8372153288 3.40115114305 
2241 5768.67683244 4.43923616899 -0.00319565330959 0.00289776242439 81.7249551674 2.86243828858 33069.8096403 0.0868024577845 12.9326346755 0.934249823734 -4.63807133765 -44.397490398 -52.9486225159 42.7277533124 25 -48.8209634076 3.36580878338 
2242 5764.56030788 4.42774693021 -0.0032440472027 0.00197629278305 81.7319747715 3.6204997142 34320.6685375 -0.0934904236742 8.38901899372 0.820048704009 -4.63600686402 -44.4172930253 -52.9663545988 42.7347423787 25 -48.8052502688 3.33102126053 
2243 5765.52752788 4.43034559204 -0.00428410123224 0.00259446360217 81.737151089 1.9646468438 31934.4737723 -0.000428955105372 9.76320682494 1.1261404504 -4.59666326275 -44.4370956526 -52.965260244 42.7416085459 25 -48.7897634094 3.29679740198 
2244 5766.77502326 4.44001337261 -0.00391307087852 0.00180623816686 81.7339747356 2.55327742983 32678.2676266 0.101067100937 13.3591082865 0.853053627424 -4.57634783932 -44.4568982799 -52.9553752477 42.7485475295 25 -48.7743624 3.26283610936 
2245 5775.08190663 4.44466705477 0.00225847488905 0.0023538936506 81.7398816679 1.18190934812 31450.6046153 0.128612683823 12.8205985923 1.10967285523 -4.57394771572 -44.4767009072 -52.9638709701 42.7551623574 25 -48.7593223409 3.22900311753 
2246 5766.41802406 4.43335911395 -0.00391896788935 0.00289008549202 81.7199931045 3.1686469424 33562.491644 0.063829883834 12.0781594293 0.916207815703 -4.52901629377 -44.4965035345 -52.9597562118 42.7617447018 25 -48.7444444948 3.1955634278 
2247 5766.59851426 4.43462459627 -0.000612858519672 0.0024650351461 81.7278024476 1.7029242399 31722.6877557 0.00588951559936 10.3499199445 0.931132350708 -4.51438021152 -44.5163061618 -52.9500006433 42.7684101405 25 -48.7296421026 3.16232675911 
2248 5765.7298767 4.43167574475 -0.000851439537273 0.00220859417252 81.7292524576 1.73265277148 31675.9125865 0.142464443563 14.0199356804 1.02810659242 -4.4947246452 -44.5361087891 -52.952635931 42.7749020631 25 -48.71509374 3.12921100006 
2249 5769.68999045 4.43972263813 -0.00193005155903 0.000823587506113 81.742747545 2.52370137644 32582.7288296 -0.047243426095 9.17264467179 0.997248649607 -4.46606011297 -44.5559114164 -52.9482240975 42.7813766623 25 -48.7006910509 3.09638788911 
2250 5775.76208082 4.4454732675 0.00256755573296 0.00181428683683 81.7378300817 1.22446740699 31483.828632 0.136413386115 12.9702157115 1.1416849681 -4.40077408673 -44.5757140437 -52.9206214604 42.7883251931 25 -48.6860983763 3.0637545881 
2251 5769.91136948 4.43614106446 -0.000847741734328 0.00245285089994 81.7416787543 3.03883748257 33309.3412203 0.255203678408 17.3457574144 1.01287808241 -4.38645180447 -44.595516671 -52.9011269813 42.7955579422 25 -48.6714345189 3.03099257494 
2252 5766.00040853 4.43359517012 -0.00212130487651 0.00183245198266 81.7203025838 3.70634618603 34463.198975 0.175253512938 15.6181636533 0.876699355141 -4.35011849294 -44.6153192983 -52.8954624478 42.8027813015 25 -48.6569010843 2.99821727927 
2253 5775.67304906 4.4498956705 0.00204597242185 0.00044108174555 81.7274659331 3.26839438465 33634.258589 0.130808067791 13.4043401939 1.01877102123 -4.30394441719 -44.6351219256 -52.8739099041 42.8103402684 25 -48.6422660245 2.96562198384 
2254 5766.98207682 4.43925992581 -0.00422329494343 0.00166505796043 81.7276848957 3.17149272127 33624.5553505 0.0777046476081 12.3880613563 0.931598041647 -4.30371572659 -44.6549245529 -52.8707776237 42.8178220408 25 -48.6277971391 2.93298809713 
2255 5768.40594937 4.44079181261 -0.00363788697419 0.00271776243425 81.7288250706 2.77438205276 32909.7725068 0.063631956939 11.6434879099 0.900980354147 -4.2711896789 -44.6747271802 -52.8740706512 42.8251008124 25 -48.6135811778 2.90057102612 
2256 5766.01749431 4.43465492947 -0.00404737358688 0.00289844845119 81.7181338374 2.94436413122 33167.8150561 0.128874538083 13.8551492968 0.971912060711 -4.22807037904 -44.6945298075 -52.8559504506 42.8326414631 25 -48.5993100005 2.86845355698 
2257 5765.7260675 4.42675224442 -0.00183388887179 0.00188597761304 81.7379601187 3.36235875984 33772.6352091 0.254634038045 17.7456025545 0.990522832704 -4.21346348208 -44.7143324348 -52.8470957008 42.8402360817 25 -48.5851153684 2.83634609892 
2258 5771.66389631 4.43924829687 -0.000870665212637 0.000562074343131 81.7264180258 2.13504809271 32226.91338 0.0654093800587 11.5408459542 1.09747087575 -4.20661063235 -44.7341350621 -52.8561892545 42.847507623 25 -48.5712452287 2.80437464535 
2259 5770.91779541 4.43662956861 0.000240438423604 0.00227317853822 81.7430247788 2.19980968694 32232.6825012 0.184242554037 14.9868845167 1.05223518403 -4.20088625665 -44.7539376894 -52.8697050432 42.8543886817 25 -48.5577472643 2.77277314965 
2260 5765.27012244 4.43036414744 -0.00502378885213 0.00255094666239 81.7237378067 2.7386020399 32847.4669146 0.0272015045519 10.6613138839 0.949541139943 -4.18321882035 -44.7737403167 -52.8777768438 42.8610136714 25 -48.544535436 2.74158626113 
2261 5775.44037575 4.44673687324 0.0022960372883 0.00187973851505 81.7384588797 1.40734351504 31658.9841785 0.101638621115 12.4216180496 1.06358893742 -4.16211637402 -44.793542944 -52.8781778835 42.8675459807 25 -48.5315010809 2.71073336711 
2262 5768.53538618 4.4385306426 -0.00323349579145 0.00336634160987 81.7380780918 2.7255227987 32921.1093431 0.308217895649 19.8012723956 1.03930337682 -4.15925541468 -44.8133455713 -52.8860534479 42.8738489368 25 -48.518734729 2.68011343297 
2263 5766.31038198 4.4402804088 -0.00144381659342 0.000605227606181 81.72537349 2.05549514892 32005.5108326 0.126301659039 14.107095593 0.85200942234 -4.13285935087 -44.8331481986 -52.8911414953 42.8799899486 25 -48.5061928793 2.64981141863 
2264 5761.7488062 4.42567496133 -0.00357007189918 0.00125445853563 81.7306455079 2.31769576063 32192.219871 0.180811337639 14.7699724236 1.08604089987 -4.13235190249 -44.8529508258 -52.8975794258 42.8859522389 25 -48.4938853812 2.61978722031 
2265 5767.13283906 4.43375771272 -0.00245980540902 0.00223323864731 81.7333411089 2.95690342761 33205.2268411 0.257261628435 16.8845222925 1.11026272318 -4.12929202468 -44.8727534531 -52.9155972518 42.8915450465 25 -48.4819433235 2.59005042803 
2266 5767.89919225 4.43683521669 -0.00338800843925 0.0025902493649 81.7250174531 3.41517326622 33986.5270932 0.0649446675621 12.3002816018 0.910604035576 -4.12415662551 -44.8925560804 -52.9313001144 42.896833832 25 -48.4703249972 2.560722389 
2267 5771.39671574 4.43877327857 -0.00100167990617 0.00182882195476 81.7294045563 3.29088435459 33846.4939623 0.237821071092 16.7277878806 1.13705868242 -4.12170453055 -44.9123587077 -52.9473115396 42.9018344366 25 -48.4590215056 2.53176417061 
2268 5766.87680107 4.43709729177 -0.00232759292439 0.00105167499459 81.7173276542 3.23054829045 33673.1507198 0.0581311455723 11.7937008204 0.935291492054 -4.09317682589 -44.932161335 -52.9515232934 42.906753091 25 -48.4478910721 2.50316728911 
2269 5769.20025987 4.43704628571 -0.00268034837195 0.00124720479133 81.7320507316 3.41423171624 34048.0494678 0.242868288758 16.7167338095 1.089147579 -4.0930278317 -44.9519639623 -52.9570892938 42.9115713508 25 -48.4369439293 2.47480159489 
2270 5773.50101319 4.44272141041 -0.000134026522741 0.00147799456778 81.7317153265 3.44014391331 34146.2851055 0.216721245651 15.9122680052 1.11280154837 -4.07993412568 -44.9717665896 -52.9702491433 42.9161806957 25 -48.4262561453 2.44667709093 
2271 5771.83559324 4.44142659183 7.92614900636e-05 0.000827113475619 81.7278994071 2.56618647742 32747.4612111 0.142090810499 13.2009679821 1.06930423915 -4.05899008102 -44.9915692169 -52.9729994951 42.9207486691 25 -48.4157102748 2.41886363556 
2272 5765.15050369 4.43594250167 -0.00358373099191 0.00206846088501 81.7314832187 3.62998473342 34368.6700768 0.104615243938 13.4884079671 0.820634919218 -4.05117709183 -45.0113718442 -52.9784708057 42.925237105 25 -48.4053311072 2.39125450244 
2273 5771.66191089 4.43936965856 -0.00138289108242 0.00203903983721 81.7303681172 3.52928273209 34211.4345169 0.253184114658 17.1363743011 1.09724890005 -4.04625986475 -45.0311744715 -52.9919129328 42.9295363399 25 -48.3951950293 2.36387296913 
2274 5768.19565183 4.43583835016 -0.000342439888901 0.00253921016973 81.7225099414 2.04243169318 32043.0830939 0.181195238811 14.7146879326 1.04321000518 -4.01271567987 -45.0509770988 -52.9923472316 42.933841956 25 -48.3851649965 2.33678865436 
2275 5768.59465306 4.43896450908 -0.00303001022455 0.00258755746171 81.7367947848 3.18390295306 33500.1759961 0.287998415084 19.7063276057 1.01296782663 -3.98241487223 -45.0707797261 -52.9802532446 42.9383316318 25 -48.3751143446 2.30987810768 
2276 5763.81779977 4.42647674276 -0.00471731901199 0.00232630326506 81.7303543063 1.97200847495 31926.3693346 0.18634199818 14.6256411556 1.07612860252 -3.97574835189 -45.0905823534 -52.9816814156 42.9428079684 25 -48.3651778348 2.28302862828 
2277 5766.40587429 4.43059370002 -0.00396186308852 0.00181936461426 81.7320272072 1.82594304914 31897.934878 0.116273386882 12.6437924822 1.07914708212 -3.97041485377 -45.1103849807 -52.9954860332 42.9471001353 25 -48.3554733231 2.25636295306 
2278 5765.11227675 4.43177771314 -0.00182549698099 0.00223847394639 81.7310800888 1.75038282776 31715.1474894 0.0736915327799 12.2908166742 0.981867085854 -3.97028576058 -45.130187608 -53.0125609185 42.9511751413 25 -48.3460240358 2.22998725418 
2279 5770.08495051 4.44233370777 -0.00091953121432 0.00191612034896 81.7384377765 3.40737957295 34023.6334855 0.110635967201 13.569438601 0.881171743403 -3.93933339348 -45.1499902353 -53.0167030664 42.9552171709 25 -48.3367017163 2.20392216595 
2280 5765.01666645 4.42700852168 -0.00274217892022 0.00197647474159 81.7390857258 3.24048830612 33553.9388329 0.206627141135 16.3522015969 0.993669092365 -3.91680368014 -45.1697928626 -53.0098209577 42.9593723256 25 -48.3274020122 2.17805368356 
2281 5769.00394599 4.44187120926 -0.00234182380136 0.00228822029156 81.73405191 3.39248203848 33996.4721332 0.0652964646645 12.3195629697 0.867201432222 -3.88329301765 -45.1895954899 -53.0015264802 42.9636595009 25 -48.3181116085 2.15229038462 
2282 5768.08351726 4.43348999745 -0.0022800756502 0.00180341290917 81.7275753747 3.58468088609 34333.6351983 -0.0753838698145 8.36080252326 0.895402113685 -3.88162288307 -45.2093981172 -53.0038787243 42.9679321187 25 -48.3089282501 2.12662227014 
2283 5766.82245874 4.43860953208 -0.00260137344486 0.0020132840029 81.7292126865 3.69041571218 34467.2599016 0.0971586496482 13.1942753638 0.825619633884 -3.85640035419 -45.2292007445 -53.0101558486 42.9721417496 25 -48.2998851439 2.10113699981 
2284 5761.1190696 4.42968747945 -0.00636129798052 0.00278084907385 81.733515853 2.57825181393 32563.6478138 0.186531829598 15.7393981459 0.912130141583 -3.8296927217 -45.2490033718 -53.0039837556 42.9764538253 25 -48.2908678469 2.07586458742 
2285 5765.19203362 4.43074165062 -0.00454369708608 0.00236719500379 81.7355083315 2.17015705619 32160.2640005 -0.00772632832843 9.64425664731 1.11086306017 -3.78443069742 -45.2688059991 -52.9876346546 42.9810049196 25 -48.2817844942 2.05070595378 
2286 5766.69931339 4.43697521723 -0.00324199075933 0.00263252820529 81.7208787846 2.64098036806 32778.8893371 0.09249295712 12.8236931445 0.919550367137 -3.74955071674 -45.2886086264 -52.9674702699 42.9858455831 25 -48.2726003923 2.02558308485 
2287 5770.7657098 4.43735945327 0.000463858729379 0.00185003257093 81.7355547291 1.28087135465 31487.3067269 -0.00123305653003 9.54695444177 1.00256941474 -3.68130757401 -45.3084112537 -52.9352813766 42.9911559597 25 -48.2632035642 2.00046864783 
2288 5768.80397285 4.44332880798 -0.0023822342167 0.00104402280211 81.7342755281 3.1915315944 33515.564094 0.138519103804 14.1071709158 1.00723932814 -3.67675368075 -45.328213881 -52.9192649215 42.996694282 25 -48.2537446204 2.02356505567 
2289 5764.6037132 4.43335823687 -0.00296561659846 0.00106658218103 81.738273904 1.60866518725 31702.5523065 0.142243896752 13.7567716588 0.953163580045 -3.62915482646 -45.3480165083 -52.9127105876 43.0023260907 25 -48.2443129824 1.99822084157 
2290 5766.61519492 4.43654375944 -0.00376831926253 0.00258525892023 81.7338454809 2.40283427096 32414.4562259 0.146015410492 14.8303303557 0.903113531529 -3.62697771189 -45.3678191355 -52.9079078177 43.0080188601 25 -48.2349246974 1.97300048599 
2291 5766.24073393 4.43271348361 -0.00269816228719 0.0016938584255 81.727075721 1.83818053976 31735.7980031 0.105339093115 12.6245958421 1.01617836334 -3.61287922222 -45.3876217628 -52.9195483896 43.0135320453 25 -48.2257308808 1.9479196114 
2292 5772.54683451 4.45176652889 0.000343511787021 0.0018219184802 81.72916376 2.41642905403 32448.2406353 0.0414337553812 10.9539408072 0.989076413007 -3.60036322073 -45.4074243901 -52.9260490359 43.0189480897 25 -48.2166795838 1.92310894809 
2293 5771.41603668 4.43991450125 -0.00129801838398 0.00110504621845 81.7314631295 2.01928906476 32093.9599718 0.0829299173262 12.0730755212 1.08209467297 -3.59424850098 -45.4272270174 -52.93655121 43.0242151663 25 -48.2078027764 1.89852438098 
2294 5769.77221937 4.4389352363 -0.00149581514156 0.00238757866774 81.7319190512 3.32076268378 33866.6349746 0.223547542971 16.988605043 1.06987027672 -3.57967858214 -45.4470296447 -52.9459896566 43.0293555681 25 -48.1990863701 1.87419355006 
2295 5763.88263572 4.43280890952 -0.00344176173941 0.00179228186175 81.7251611953 3.36353418241 33746.2076578 0.217277873964 16.1407803247 0.981067593751 -3.57504468286 -45.466832272 -52.9562142258 43.0343643934 25 -48.1905328099 1.85010476474 
